tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,day
201,222,4,10,8
1287,1295,13,12,25
1103,1129,20,25,8
316,356,10,23,26
113,178,28,10,13
640,702,24,2,22
200,236,25,15,6
358,398,23,10,30
701,737,22,28,28
757,774,19,16,22
1406,1464,22,3,8
141,196,16,29,18
1395,1432,22,30,23
1104,1133,22,27,16
406,454,9,24,27
159,226,1,24,3
625,678,27,18,16
782,830,9,24,25
871,896,2,15,3
749,766,19,16,24
697,728,4,15,2
817,847,29,21,22
316,358,9,22,4
951,1022,7,30,8
1007,1022,7,13,7
459,487,22,18,3
757,773,18,10,1
1194,1243,25,10,31
1326,1332,13,18,27
1020,1033,16,9,23
761,828,24,1,14
758,766,18,17,20
853,858,12,15,1
739,803,7,28,14
640,676,2,19,12
1208,1227,17,11,5
1377,1401,14,3,11
1045,1107,24,2,3
1391,1404,1,6,15
845,857,9,6,4
167,180,6,7,14
208,249,11,23,21
1015,1035,15,21,2
1346,1391,29,17,18
1388,1421,18,1,7
217,298,27,1,21
182,185,18,16,23
236,243,12,16,23
1319,1352,5,15,19
1431,1455,14,3,21
536,550,10,6,9
1371,1385,19,14,24
287,321,13,22,12
68,154,30,3,8
308,337,16,3,31
693,737,5,19,16
639,657,17,10,13
1011,1023,9,8,2
950,989,7,23,29
650,673,23,29,23
1183,1214,16,22,28
1033,1099,25,1,28
1127,1159,16,1,1
1124,1168,10,22,15
17,17,13,13,21
1136,1150,8,10,25
446,491,21,2,28
948,994,20,4,3
25,25,16,16,13
1318,1371,18,27,10
68,99,21,9,11
1025,1052,2,16,11
470,478,29,28,12
268,320,26,16,4
1145,1171,1,8,29
896,915,9,1,6
1160,1210,1,21,29
986,1049,28,9,15
506,526,26,27,14
107,124,22,23,21
1002,1040,19,3,16
664,682,20,14,13
716,770,22,6,30
601,635,19,8,11
1405,1427,24,29,20
627,664,15,24,9
708,724,22,20,5
605,656,4,21,10
962,1043,27,1,17
786,804,10,17,26
690,703,12,11,31
212,219,16,13,31
706,779,29,8,7
362,372,4,5,8
130,165,17,1,20
333,359,25,20,2
253,266,10,15,30
111,118,3,1,3
970,1010,20,29,3
1280,1300,21,15,25
95,119,28,24,25
893,924,21,27,29
1335,1359,28,24,27
62,144,6,30,21
1051,1091,29,20,1
455,482,3,15,8
260,341,4,29,7
1338,1361,21,14,3
484,516,3,17,25
633,688,29,12,18
178,251,29,8,24
177,254,2,28,7
894,938,22,10,25
1008,1046,20,8,1
1289,1317,2,11,30
683,703,14,8,13
185,247,22,4,11
1121,1137,24,22,20
605,654,7,24,19
189,219,11,3,4
653,680,26,21,26
152,162,12,17,15
652,726,26,3,23
414,423,21,19,1
1243,1310,1,24,19
985,1005,21,15,5
961,967,12,9,9
888,908,7,4,14
744,805,2,25,29
43,72,16,3,24
122,125,18,16,28
621,626,16,14,6
436,476,24,13,1
1273,1301,14,4,3
513,516,18,16,8
453,499,20,4,31
27,101,27,6,12
844,903,25,6,8
1227,1243,27,24,29
535,548,10,15,26
1324,1324,25,25,12
1185,1210,19,25,7
443,519,2,27,3
801,843,20,3,6
1137,1162,28,23,3
1002,1011,14,7,14
560,570,17,12,1
18,37,24,26,21
11,25,11,15,7
139,167,11,6,1
255,315,23,5,1
71,103,1,16,4
403,412,19,21,13
816,832,10,18,12
1296,1313,19,16,22
176,190,19,14,15
302,319,27,29,25
1356,1386,29,21,21
403,439,19,2,7
1268,1298,15,1,9
301,317,11,16,20
1066,1111,11,22,11
736,796,10,26,12
692,695,15,13,27
516,574,9,26,16
696,737,19,1,22
948,1028,1,29,14
1266,1266,3,3,30
822,855,22,17,23
1404,1454,21,1,13
1406,1429,14,21,13
934,982,25,7,12
984,1059,28,6,1
1261,1310,26,18,1
254,303,18,26,6
266,296,29,21,31
810,815,3,4,31
1136,1150,19,13,14
1058,1070,9,6,17
1127,1175,24,9,15
573,582,21,19,29
1051,1103,18,29,13
214,230,13,10,31
689,721,3,17,8
198,208,17,12,18
1304,1317,15,10,11
868,884,27,24,4
1178,1242,22,5,8
1313,1329,10,11,15
581,604,15,8,10
1308,1310,3,2,19
893,935,28,20,20
398,418,25,29,18
440,482,24,16,6
456,456,6,6,9
1140,1174,22,29,22
79,119,20,29,19
795,866,30,7,9
135,149,18,19,31
839,880,25,16,26
1100,1109,7,14,2
226,308,1,28,28
1284,1287,16,18,27
584,598,30,28,6
473,479,17,19,25
240,310,26,6,28
985,1039,28,18,24
419,455,2,19,29
753,806,14,29,16
435,463,2,11,27
1432,1451,10,1,11
1148,1184,15,25,31
1047,1083,5,18,7
33,108,29,2,21
1086,1163,3,29,3
1042,1062,21,15,26
1173,1192,11,17,24
63,92,3,16,11
1039,1079,20,29,7
627,627,8,8,1
408,425,13,11,28
1433,1495,24,2,15
1267,1275,13,17,24
97,179,30,6,8
90,105,3,7,16
559,595,11,5,5
328,367,25,14,4
975,985,12,17,26
208,242,22,29,26
864,890,19,24,28
19,73,3,23,24
133,207,3,26,1
1006,1036,23,13,12
981,1036,13,28,10
163,189,9,20,28
375,380,28,26,1
1290,1331,27,20,25
175,183,27,30,23
561,619,23,4,12
1135,1221,3,30,19
693,734,1,19,25
371,383,7,15,15
533,534,7,9,16
690,732,24,12,12
1234,1279,22,11,27
1204,1226,19,9,2
554,599,22,11,15
198,215,27,29,4
318,340,2,14,6
1248,1281,16,4,4
645,695,10,24,15
1108,1145,30,22,30
673,683,17,12,28
698,734,11,5,28
902,944,19,4,9
779,818,23,7,3
23,62,14,25,30
950,969,3,8,9
827,872,22,11,23
977,1008,16,22,3
740,749,23,25,6
1384,1457,29,6,15
1300,1317,29,27,20
1142,1178,4,17,3
90,165,8,28,27
1338,1345,21,23,6
1164,1185,5,7,11
1427,1454,21,26,7
972,1022,29,15,9
602,677,29,2,19
1001,1001,3,3,21
71,110,25,13,12
195,211,10,3,24
557,565,18,17,14
837,891,6,22,28
140,183,6,21,5
1087,1121,29,22,2
273,298,16,6,5
635,700,10,28,28
505,538,5,15,6
1352,1386,8,19,14
452,508,16,27,5
493,566,6,29,2
1277,1358,1,27,7
161,211,21,1,22
1045,1106,1,22,1
1126,1201,8,28,31
1303,1376,29,6,28
1320,1388,4,24,20
742,816,8,27,28
38,128,30,4,31
97,114,13,11,11
658,704,20,4,14
1374,1418,10,22,21
250,273,4,8,22
1379,1401,5,9,12
324,373,10,25,7
1230,1298,24,4,27
1078,1098,26,27,7
168,191,21,13,24
561,589,22,18,2
1171,1199,22,18,11
1025,1050,21,16,12
1353,1407,27,13,19
540,567,15,23,17
1355,1382,23,15,6
539,556,23,22,12
225,264,24,18,24
1238,1300,13,30,7
1061,1086,12,1,13
746,763,7,17,19
1133,1187,22,6,24
492,517,19,25,25
268,283,13,7,14
1015,1033,8,12,16
720,742,23,17,14
534,554,26,27,1
1411,1488,26,1,2
1042,1062,2,12,22
730,769,7,23,19
648,689,25,12,25
195,240,22,11,18
461,507,17,27,15
22,36,19,14,18
1210,1246,17,4,29
847,877,13,3,12
1288,1353,27,11,20
1327,1349,28,25,28
931,982,11,24,7
308,361,21,5,14
228,228,13,13,10
411,418,21,23,27
1259,1285,6,18,16
1076,1136,24,8,27
926,933,12,16,11
1292,1297,16,14,5
435,467,21,28,15
711,739,13,2,17
289,297,17,13,16
363,399,13,5,16
155,244,30,1,6
496,510,9,18,14
531,585,27,14,6
956,1018,22,4,13
787,816,22,19,8
1345,1386,20,27,29
949,1006,28,16,6
789,806,20,23,30
67,96,23,18,6
136,197,29,9,5
520,606,30,3,29
918,977,26,7,22
91,107,12,19,9
87,109,3,12,11
772,778,18,14,25
488,488,26,26,24
1416,1432,27,24,23
124,141,17,7,13
962,1014,26,16,16
3,83,26,5,25
355,355,20,20,27
661,699,17,5,15
1222,1258,19,2,31
50,70,2,12,7
949,983,8,19,14
352,380,2,18,24
266,320,6,22,24
935,960,21,16,28
368,424,2,22,11
74,86,9,8,17
931,986,13,28,26
958,1018,6,24,30
1167,1184,26,25,4
99,113,18,19,31
395,450,28,14,2
857,883,5,8,14
101,135,19,6,1
1177,1213,22,28,7
187,226,7,23,9
715,745,2,17,7
195,235,29,20,7
1347,1370,15,8,13
372,385,7,2,19
1098,1111,6,1,10
335,397,29,7,13
1057,1079,9,19,2
97,108,15,19,1
841,844,13,15,25
415,464,26,18,7
1255,1271,11,9,27
1167,1199,23,12,29
836,847,23,24,23
653,670,18,11,29
1036,1044,29,28,2
75,87,9,6,29
188,272,2,30,27
1265,1265,15,15,11
590,622,28,21,25
265,324,25,8,22
1414,1463,18,26,12
847,863,27,24,21
1418,1432,18,9,15
912,986,27,8,22
1137,1199,9,27,26
357,417,8,24,10
447,454,16,12,4
409,483,8,27,25
1151,1164,2,7,9
1411,1431,6,14,20
582,631,24,7,13
723,783,26,10,10
1233,1258,21,12,1
34,42,18,17,28
1404,1425,7,5,15
1297,1342,17,29,13
550,609,30,15,1
1090,1117,14,1,13
113,124,4,1,9
690,720,3,13,5
808,855,15,26,15
584,610,13,8,18
329,350,7,5,9
970,1018,30,19,5
349,356,23,21,29
1153,1222,5,25,24
584,606,28,25,4
1317,1374,28,12,7
706,736,14,23,28
561,591,17,2,23
1085,1098,2,7,13
255,262,3,5,8
545,601,2,22,8
256,295,25,13,20
77,97,8,14,24
34,50,27,24,15
907,907,22,22,13
1367,1399,28,21,12
822,874,28,15,19
45,99,22,6,6
426,488,22,4,18
1176,1203,15,23,7
156,195,30,21,21
1244,1266,5,10,2
74,116,24,12,8
1075,1092,5,6,17
931,1001,6,26,31
55,95,20,2,12
678,686,4,6,28
677,677,1,1,8
294,300,14,13,7
940,962,12,3,16
1335,1366,4,15,14
1357,1379,12,3,10
1295,1319,10,19,28
552,615,28,9,11
326,341,7,11,2
306,367,9,29,13
821,838,7,17,6
780,807,7,20,18
1322,1378,2,22,15
926,933,3,5,8
137,153,19,12,18
729,780,21,4,13
445,498,27,18,2
168,178,14,10,14
12,57,2,21,6
556,570,10,8,1
1379,1434,29,12,16
55,58,18,15,19
97,104,16,13,5
1131,1147,17,9,14
617,667,15,29,29
497,522,6,16,29
1067,1141,26,3,28
1185,1206,2,8,31
714,782,24,4,9
287,294,16,12,12
112,165,18,27,13
778,798,21,22,5
1036,1068,30,23,20
306,319,7,8,8
850,855,15,17,9
168,242,27,8,8
1335,1397,27,9,17
873,891,20,19,26
434,486,26,16,21
714,788,3,26,7
1016,1016,30,30,16
146,210,16,30,14
158,180,3,12,9
638,652,19,14,13
585,596,15,19,12
1393,1410,17,7,7
1388,1446,3,22,5
1322,1334,20,18,29
1009,1048,7,23,23
200,215,20,15,14
1121,1140,17,11,16
1163,1219,27,16,24
576,614,20,6,29
1428,1480,26,16,24
1005,1053,24,9,18
1037,1084,28,17,28
244,287,7,22,5
179,264,5,28,14
754,793,24,18,3
260,295,11,4,18
1046,1066,12,2,22
1433,1472,21,30,10
58,80,23,17,8
1239,1239,2,2,29
852,914,9,27,9
950,965,27,25,19
538,551,16,9,14
633,666,4,16,5
1094,1174,26,5,7
886,886,27,27,23
531,539,17,13,27
1139,1190,27,15,6
657,711,22,6,9
899,902,29,26,22
1004,1065,2,25,14
279,302,7,19,5
873,878,12,15,30
1431,1509,27,3,13
1275,1320,2,21,17
1175,1243,4,24,22
1421,1450,20,11,12
493,554,30,18,5
174,237,27,7,13
1148,1159,1,4,15
228,268,23,10,7
30,67,20,26,15
78,112,29,22,1
348,405,23,1,24
1192,1232,20,29,11
598,626,11,2,16
553,615,30,13,17
886,892,18,14,16
687,750,10,29,28
1361,1386,15,2,24
891,899,27,30,20
311,372,25,2,11
1368,1386,12,6,9
532,598,1,25,8
330,360,21,29,2
908,950,20,28,21
687,719,17,24,18
222,258,5,13,6
1288,1301,7,8,24
1355,1370,7,3,19
1273,1284,24,23,11
457,472,11,7,9
1190,1220,14,5,23
14,30,24,27,9
631,647,9,17,24
1329,1393,28,7,25
72,97,21,12,1
978,1023,11,22,11
1352,1421,5,25,28
917,922,15,17,11
1116,1142,19,24,18
1352,1362,5,4,15
1210,1277,25,4,5
344,369,1,12,28
187,209,12,3,11
343,397,27,13,24
136,147,11,14,1
6,61,28,14,31
676,698,19,9,30
271,273,9,10,28
284,332,19,30,24
1330,1408,27,3,26
761,823,2,24,9
761,836,6,28,27
1086,1145,6,25,4
82,146,3,24,19
883,901,8,12,21
263,337,27,6,17
527,542,7,3,7
983,993,21,20,16
1177,1233,2,22,20
1074,1151,26,1,15
1341,1396,14,28,27
847,881,18,4,10
1081,1158,29,3,18
1096,1151,29,16,15
1111,1112,7,9,19
711,738,26,21,6
88,108,21,15,15
823,826,26,29,1
579,611,1,16,27
1226,1250,24,28,8
1328,1383,12,29,5
1046,1074,2,18,26
578,596,1,7,6
64,64,21,21,2
583,609,25,20,31
748,773,11,19,17
832,847,27,25,15
137,157,14,6,2
955,969,19,13,4
609,635,8,5,9
544,594,23,8,12
349,432,5,29,25
1290,1323,1,11,6
1439,1499,23,5,20
142,173,22,26,18
1001,1054,18,27,26
685,719,21,11,16
301,350,20,30,14
1144,1197,29,14,16
1080,1096,27,24,8
1045,1057,9,8,12
60,79,1,9,25
1215,1253,6,20,2
934,988,17,30,23
1172,1235,25,3,29
1218,1250,12,23,1
106,111,4,3,6
777,794,22,23,22
1363,1419,12,27,27
1206,1282,27,2,6
1089,1144,13,28,22
176,195,8,3,7
324,397,30,11,9
710,735,25,19,29
404,412,5,2,14
702,720,13,20,29
665,712,9,25,8
1386,1387,9,7,24
1143,1158,10,16,22
562,630,24,4,3
473,535,30,13,18
1180,1223,8,21,16
679,734,29,16,9
206,252,27,17,31
1348,1399,21,4,6
1155,1158,26,29,31
222,282,8,24,24
1318,1350,23,16,13
743,785,16,24,16
699,781,8,30,19
99,135,13,5,13
150,195,20,1,17
604,632,5,12,3
1064,1096,17,24,23
10,40,18,3,18
323,340,22,23,28
932,968,17,4,29
1015,1057,20,3,16
615,640,28,23,29
99,99,10,10,22
424,440,11,16,4
232,315,4,28,10
1293,1331,8,20,3
996,1071,28,6,7
1315,1335,27,26,25
433,460,20,24,28
1188,1228,27,19,20
1388,1459,7,30,1
88,135,3,21,30
114,171,12,28,6
551,561,5,4,18
141,193,29,18,28
310,326,23,19,17
606,682,2,27,4
1237,1277,24,14,24
907,920,11,12,6
1295,1300,17,15,18
1408,1462,6,22,16
951,965,2,10,19
37,110,11,30,28
1146,1151,12,15,31
608,646,20,6,12
385,398,7,6,9
1062,1068,17,19,23
1267,1307,27,19,29
916,936,12,20,7
501,524,7,19,14
596,596,5,5,6
1368,1427,26,7,1
430,446,9,17,14
399,437,3,19,25
595,655,24,8,28
234,284,23,6,9
1124,1138,19,13,10
442,473,16,22,23
833,892,8,25,31
762,810,5,20,6
1126,1191,10,28,14
477,510,15,5,22
1205,1234,27,22,29
530,540,21,20,15
498,556,26,9,12
815,823,12,10,24
274,300,19,24,22
41,97,22,2,5
1234,1280,20,4,9
223,263,14,24,21
365,416,24,11,20
1351,1430,28,3,30
1001,1021,15,21,27
796,798,10,9,13
1075,1090,6,2,9
308,336,11,2,21
233,252,1,10,1
779,782,15,14,24
249,296,28,17,29
806,842,5,11,15
110,161,11,24,14
963,974,19,15,3
346,407,26,11,1
656,716,5,23,14
835,872,22,30,22
136,210,8,27,8
207,221,7,16,7
951,975,14,3,29
876,904,2,11,10
701,714,7,2,2
308,343,16,5,31
1342,1369,16,2,26
416,457,1,19,12
1284,1301,17,7,8
307,335,13,2,24
557,566,19,21,17
1072,1108,5,18,31
616,629,1,6,25
998,1080,30,8,29
795,815,12,2,6
891,897,13,14,2
1246,1264,6,12,22
793,882,30,1,27
1248,1330,1,28,11
851,851,28,28,28
386,405,8,3,3
254,299,20,1,6
930,943,15,10,10
835,850,28,27,10
523,540,13,11,29
1409,1429,12,20,6
351,359,4,6,10
1169,1193,10,19,27
80,134,8,22,20
668,715,25,9,12
648,688,19,27,25
1054,1124,26,8,13
17,42,16,8,12
605,645,14,24,7
867,898,17,25,30
401,454,29,13,30
220,296,2,27,21
1143,1143,15,15,15
5,50,1,20,26
782,805,8,4,3
1283,1286,29,26,30
1428,1455,1,14,22
844,882,25,18,6
1279,1317,17,5,9
303,365,29,7,2
1224,1265,19,1,25
210,246,4,17,14
963,1020,23,1,27
1010,1032,14,2,29
297,298,10,7,21
581,588,21,23,26
874,909,4,11,8
25,35,5,1,14
131,131,19,19,18
1,35,4,18,18
694,768,8,27,8
306,312,18,13,17
809,884,28,6,9
186,194,4,6,14
30,75,29,17,7
63,64,9,7,15
714,720,13,14,2
953,973,27,26,7
45,73,11,6,8
575,593,1,7,2
379,402,7,19,23
462,470,18,17,16
721,735,8,10,10
30,61,22,15,2
166,216,15,29,4
222,261,24,18,31
397,406,14,7,20
810,827,23,22,2
80,145,11,27,12
35,64,20,11,1
1063,1088,16,21,27
1378,1388,4,5,30
340,385,2,21,22
644,672,20,10,20
65,71,16,15,11
1171,1190,10,1,11
307,334,26,21,6
764,828,10,27,1
405,412,3,5,31
1112,1138,8,1,4
945,977,17,3,20
860,894,18,4,17
110,146,11,5,29
1254,1272,20,14,29
1155,1177,14,2,7
1022,1048,8,18,31
726,764,9,23,25
830,845,28,27,12
184,238,27,13,26
397,459,9,27,12
616,633,23,20,12
912,914,2,3,18
408,488,26,5,25
446,465,30,26,29
749,778,19,22,26
996,1054,23,4,2
734,789,28,14,26
375,437,2,24,10
569,604,16,5,9
112,186,26,3,7
1353,1363,14,10,26
1159,1235,27,2,13
1309,1373,30,12,2
336,350,18,9,10
34,118,27,5,16
498,538,24,13,9
97,172,28,6,29
937,954,23,20,26
1255,1295,29,20,26
390,451,26,11,27
429,471,20,3,12
1040,1048,10,12,2
663,705,16,24,6
1012,1039,15,23,8
912,998,30,3,6
1057,1120,25,3,13
681,721,24,13,14
482,542,8,24,15
386,391,28,26,25
971,1053,6,30,6
946,1008,30,14,9
994,1061,1,24,27
1348,1356,4,6,12
185,243,22,3,9
704,724,26,23,16
973,989,22,24,4
833,885,16,26,31
104,119,27,25,21
509,531,2,14,25
999,1040,28,19,23
1060,1068,30,27,22
357,377,25,29,21
33,49,16,11,28
511,553,26,17,3
436,446,10,14,27
1437,1437,9,9,15
508,530,19,9,5
1275,1285,5,4,20
147,200,14,29,26
599,647,5,20,11
166,194,11,2,31
1337,1352,17,21,11
878,922,22,10,16
655,680,1,12,12
191,199,27,30,8
884,901,16,19,22
1330,1344,16,7,15
1315,1323,13,17,5
552,558,12,9,4
231,241,10,14,27
1288,1288,12,12,5
803,806,15,14,3
653,678,21,16,30
600,618,6,12,17
229,246,23,20,16
773,797,30,24,7
461,481,20,12,6
1197,1215,6,12,2
1423,1423,19,19,12
663,669,14,13,13
721,767,20,4,13
1207,1246,14,25,4
587,599,7,15,25
861,882,10,4,20
1420,1497,28,2,24
330,360,3,18,26
1181,1230,25,10,9
74,106,7,21,1
438,460,18,21,21
532,553,5,7,24
1296,1307,24,23,7
1321,1378,23,1,18
1428,1467,21,30,27
750,773,4,8,23
1413,1418,2,1,26
993,1038,2,21,30
1351,1389,18,25,14
52,112,23,5,1
1424,1455,15,22,31
833,847,18,9,17
490,531,23,11,13
493,552,6,25,1
305,327,18,21,12
1185,1204,3,8,1
879,906,15,3,6
902,922,22,21,27
437,514,29,3,31
483,506,29,23,23
42,59,7,17,17
756,808,15,28,31
647,701,30,17,24
168,185,16,19,4
317,372,29,16,4
853,893,2,20,7
1080,1116,11,5,10
743,798,14,28,10
232,307,6,28,3
373,428,28,13,3
109,112,15,14,30
1435,1438,26,29,4
920,936,3,10,21
460,471,14,11,29
101,176,8,28,6
797,810,2,7,7
702,756,27,13,15
473,485,18,20,25
1055,1115,6,24,30
755,785,21,29,12
1025,1089,24,3,11
510,513,18,16,29
246,259,10,15,31
1327,1397,30,9,21
1191,1216,2,15,1
1321,1327,14,13,31
845,889,10,22,14
384,438,8,22,19
1262,1297,1,17,25
195,230,11,4,26
1182,1233,4,21,2
84,154,26,8,4
1136,1144,14,17,1
1001,1046,11,22,6
1262,1288,8,18,17
856,911,12,29,30
154,203,26,18,25
580,640,6,24,28
666,702,5,11,2
616,631,20,16,9
860,875,16,10,17
307,321,19,18,16
45,76,26,22,24
1240,1268,8,11,26
632,661,11,20,18
1188,1198,5,1,23
157,177,20,12,28
973,1018,2,21,12
293,293,6,6,28
1076,1111,5,16,31
1148,1200,26,12,7
176,202,20,9,22
1264,1288,10,19,30
879,884,15,17,17
763,778,18,7,29
418,423,16,14,5
369,397,2,18,19
79,156,26,1,13
323,373,1,21,9
941,960,1,10,16
761,780,30,29,17
855,933,4,26,8
1092,1124,21,7,19
502,504,24,25,31
979,990,17,16,20
1199,1238,29,19,22
351,392,19,28,18
524,531,16,12,17
1201,1262,29,9,23
29,75,4,20,30
284,299,2,6,16
1077,1103,18,6,27
829,842,9,16,28
237,273,11,5,15
1308,1362,22,6,28
1361,1383,5,10,20
210,252,22,9,13
1268,1279,16,17,22
1147,1189,4,19,26
1034,1056,3,12,2
350,353,15,14,2
1300,1375,6,28,27
69,72,14,15,8
753,787,19,6,22
1079,1095,23,19,24
844,872,2,18,23
1021,1038,27,29,21
570,575,26,28,11
654,654,10,10,14
747,766,11,17,11
1010,1060,23,6,16
459,532,29,6,12
425,459,22,14,19
732,742,14,10,12
1255,1268,8,7,4
1353,1387,4,18,8
1344,1418,3,26,25
947,980,5,15,2
756,778,18,21,12
50,116,28,11,27
11,63,16,26,17
1297,1342,17,29,15
873,913,24,14,6
1128,1149,8,2,14
489,494,4,3,30
150,199,24,7,6
463,483,6,14,5
1400,1429,11,20,2
148,158,10,14,17
1435,1449,10,8,22
1206,1248,24,12,21
780,795,20,16,29
150,172,9,19,29
152,179,15,23,11
210,268,3,22,23
730,744,18,9,11
541,541,5,5,22
137,159,10,5,13
389,401,15,7,23
652,734,1,28,20
873,923,11,25,28
1374,1389,20,16,2
1150,1172,9,19,1
396,435,25,13,27
1393,1445,12,26,5
291,370,28,3,27
801,817,24,22,28
449,480,15,4,25
452,502,8,23,19
828,861,15,5,28
1220,1267,3,21,14
850,914,24,3,8
143,173,3,18,1
238,243,15,12,15
302,376,27,8,12
298,299,7,10,14
1348,1380,7,21,14
83,83,30,30,25
568,588,20,12,31
736,752,19,12,15
1009,1040,22,15,27
1081,1131,10,24,18
1420,1436,25,21,24
690,780,4,30,6
549,601,18,29,15
379,397,6,12,31
274,316,20,28,17
1041,1086,29,17,16
728,792,29,11,16
670,684,28,30,9
679,733,30,17,31
742,768,8,5,4
179,194,6,2,4
853,930,1,26,7
1423,1431,18,17,27
1211,1237,5,8,4
1177,1205,11,2,1
39,58,24,26,14
727,732,28,26,23
363,371,10,12,25
288,320,21,7,10
687,744,28,12,2
263,335,2,26,1
1217,1272,28,13,8
1117,1140,23,29,7
963,985,12,3,14
303,311,9,14,30
519,605,30,3,14
1345,1390,29,17,19
412,485,29,6,4
754,776,2,14,12
351,369,7,1,13
1197,1261,3,24,26
1106,1147,23,11,8
860,886,8,13,18
517,559,28,20,22
1128,1142,30,28,25
1334,1385,4,21,30
13,73,26,10,31
857,902,17,29,13
1382,1462,29,1,18
943,960,16,19,27
248,275,1,14,20
1257,1284,20,7,28
1153,1161,27,30,25
513,530,29,27,2
745,807,14,30,18
1115,1153,5,17,26
1312,1354,3,20,31
836,841,12,15,11
384,461,28,2,23
934,937,13,15,28
979,1013,11,21,18
1286,1289,16,18,23
1003,1053,13,26,21
1423,1479,16,27,5
1209,1270,11,26,31
563,574,9,15,14
1198,1200,3,2,8
1252,1314,30,13,3
940,940,7,7,8
900,927,20,24,31
584,616,23,12,18
722,758,17,4,15
645,715,30,9,9
721,753,12,23,22
282,322,20,29,22
639,691,29,18,16
119,152,5,15,25
1195,1227,28,21,31
211,244,21,10,30
872,914,9,22,10
1219,1272,14,29,6
354,380,9,20,26
459,484,25,19,17
801,822,8,2,29
1425,1447,5,9,27
218,288,26,8,24
852,882,21,29,12
1134,1174,19,27,20
729,811,27,4,10
1274,1295,5,7,10
1084,1095,11,14,9
969,1021,26,12,21
1109,1124,7,13,14
1292,1321,18,23,28
734,762,2,18,10
1067,1114,9,25,23
356,381,12,21,22
254,316,24,2,6
369,389,14,6,15
108,141,16,4,24
399,424,16,6,20
1298,1381,4,28,22
198,233,4,11,22
276,304,2,11,8
1114,1136,5,10,7
926,932,13,18,3
537,619,28,1,30
798,843,11,22,9
461,477,23,19,2
964,990,20,9,17
1236,1288,16,26,27
1053,1087,14,22,26
910,910,1,1,14
403,417,13,19,24
571,603,24,17,25
925,964,14,25,28
1421,1482,29,9,3
132,166,18,4,25
1278,1331,21,5,13
1419,1476,28,16,13
423,429,19,17,13
598,640,9,22,1
872,887,3,7,21
247,257,14,10,7
1045,1059,10,6,30
230,244,10,8,5
759,814,14,28,16
799,801,2,3,18
689,750,25,2,18
1030,1060,13,23,1
937,964,16,2,21
1033,1047,8,10,24
144,224,5,26,8
133,185,23,2,3
380,435,29,12,3
933,941,12,18,11
941,957,11,10,17
221,257,4,17,15
646,682,26,19,27
228,251,8,4,27
977,985,17,13,14
846,871,16,21,9
1093,1121,20,10,2
106,109,15,13,3
644,674,18,3,9
965,1026,11,26,4
525,562,24,15,21
466,471,17,15,29
437,455,17,10,29
235,302,4,25,21
1414,1478,7,28,26
1091,1133,17,26,10
264,329,10,28,11
1140,1178,6,20,25
212,235,19,7,17
765,830,27,11,21
1204,1221,6,5,15
1031,1069,20,8,22
6,44,25,18,16
1341,1355,11,15,2
80,90,5,4,21
642,664,21,18,26
1215,1235,23,26,25
518,546,18,22,2
580,650,30,9,16
1356,1392,17,4,7
397,402,2,1,21
1108,1158,26,14,15
628,635,3,5,6
835,895,10,26,2
948,950,10,9,25
640,655,6,2,15
743,779,5,18,9
601,609,29,28,6
1235,1274,25,13,31
304,343,23,7,27
6,13,21,23,7
722,734,6,9,24
180,186,17,19,23
463,480,22,23,17
922,930,12,10,12
468,481,16,9,30
149,150,9,7,2
941,1003,13,30,18
456,488,3,17,27
646,710,30,16,6
891,909,13,20,11
216,231,27,28,20
321,395,6,27,5
113,131,17,10,3
1242,1274,30,23,31
408,433,19,11,13
761,767,9,12,7
1258,1291,1,11,22
852,878,8,5,11
985,1062,1,26,13
267,327,26,10,15
186,219,11,1,21
240,271,22,15,20
1181,1226,2,21,17
225,257,12,23,12
574,631,28,16,5
455,484,22,27,8
1114,1129,25,27,31
606,647,16,25,12
747,775,6,17,3
1146,1210,12,30,14
903,908,15,17,21
809,837,20,10,28
578,598,29,25,4
1135,1141,18,14,31
426,454,8,11,18
1027,1043,11,10,13
59,106,3,21,8
1107,1130,19,7,31
1433,1469,18,5,19
780,834,18,28,25
161,179,20,14,6
711,717,12,9,1
1373,1403,17,2,15
1226,1229,13,15,18
447,510,29,10,8
469,487,12,6,19
714,731,25,26,17
1144,1188,10,22,31
1436,1500,10,27,6
506,532,9,20,2
57,111,6,22,9
547,588,25,16,23
1295,1325,3,11,20
996,1030,4,18,21
246,261,20,16,3
1435,1525,30,4,20
711,720,14,7,29
1153,1184,15,4,14
1423,1430,7,12,22
1168,1183,18,7,20
491,549,3,22,24
995,1013,12,6,26
443,471,5,12,5
786,801,7,3,14
1026,1054,6,17,30
43,60,13,11,11
316,329,7,2,3
47,79,30,23,26
1283,1311,17,6,1
280,298,19,20,21
90,130,10,23,11
1286,1309,8,4,20
727,735,4,6,20
1165,1206,27,20,12
1211,1244,13,1,17
1307,1371,3,24,6
497,567,9,30,11
1257,1257,30,30,10
352,433,27,1,9
1242,1267,19,11,8
1210,1236,18,6,21
1436,1513,26,1,7
43,76,13,1,17
341,413,2,26,1
498,515,19,16,17
723,780,12,28,8
1009,1085,2,27,25
818,841,30,25,2
548,573,21,12,3
1391,1436,20,1,17
801,818,16,19,19
918,918,16,16,29
980,1001,4,10,2
